"county","srprec","addist","cddist","sddist","bedist","TOTREG","DEMREG","REPREG","AIPREG","GRNREG","LIBREG","NLPREG","REFREG","DCLREG","MSCREG","TOTVOTE","DEMVOTE","REPVOTE","AIPVOTE","GRNVOTE","LIBVOTE","NLPVOTE","REFVOTE","DCLVOTE","MSCVOTE","PRCVOTE","ABSVOTE","ASSAIP01","ASSDEM01","ASSDEM02","ASSREP01","ASSREP02","CNGDEM01","CNGDEM02","CNGIND01","CNGREP01","CNGREP02","PRSAIP01","PRSDEM01","PRSGRN01","PRSLIB01","PRSPAF01","PRSREP01","PR_2_N","PR_2_Y","PR_32_N","PR_32_Y","PR_33_N","PR_33_Y","PR_34_N","PR_34_Y","PR_35_N","PR_35_Y","PR_36_N","PR_36_Y","PR_3_N","PR_3_Y","PR_4_N","PR_4_Y","PR_5_N","PR_5_Y","PR_6_N","PR_6_Y","SENDEM01","SENDEM02","SENREP01","SENREP02","USPDEM01","USPREP01","USSDEM01","USSREP01"
"38","9128","19","11","11","2","1136","0","0","0","0","0","0","0","0","0","929","0","0","0","0","0","0","0","0","0","0","0","0","311","460","0","0","698","0","0","152","0","6","736","15","2","8","139","228","645","276","591","505","350","451","377","214","621","316","547","167","709","202","668","359","507","265","586","658","0","175","0","710","130","713","134"
"38","9129","19","11","11","2","1106","0","0","0","0","0","0","0","0","0","946","0","0","0","0","0","0","0","0","0","0","0","0","316","456","0","0","704","0","0","157","0","9","767","14","3","8","129","209","688","258","626","540","353","496","367","209","649","355","534","128","777","176","721","334","543","269","605","662","0","185","0","729","141","730","142"
"38","9131","19","11","11","2","1041","0","0","0","0","0","0","0","0","0","835","0","0","0","0","0","0","0","0","0","0","0","0","345","336","0","0","566","0","0","182","0","4","638","19","4","16","139","197","579","244","524","424","355","434","300","172","573","318","447","148","627","178","593","294","462","259","496","563","0","160","0","590","142","609","138"
"38","9132","19","11","11","2","1176","0","0","0","0","0","0","0","0","0","948","0","0","0","0","0","0","0","0","0","0","0","0","331","453","0","0","689","0","0","162","0","10","755","18","1","8","137","210","677","254","644","479","398","496","352","197","670","355","532","123","784","164","725","298","576","274","602","664","0","159","0","714","136","724","137"
"38","9133","19","11","11","2","1119","0","0","0","0","0","0","0","0","0","917","0","0","0","0","0","0","0","0","0","0","0","0","306","404","0","0","589","0","0","242","0","10","640","20","5","12","205","253","586","280","574","487","351","442","355","204","603","279","560","172","685","244","605","374","457","352","479","554","0","251","0","604","224","612","226"
"38","9134","19","11","11","2","1265","0","0","0","0","0","0","0","0","0","1037","0","0","0","0","0","0","0","0","0","0","0","0","420","437","0","0","717","0","0","231","0","12","758","22","6","8","196","283","669","291","651","546","386","480","409","189","717","337","611","191","776","254","699","414","516","360","560","638","0","263","0","723","193","734","191"
"38","9135","19","11","11","2","1224","0","0","0","0","0","0","0","0","0","960","0","0","0","0","0","0","0","0","0","0","0","0","373","406","0","0","637","0","0","238","0","13","700","16","2","6","196","280","620","307","587","526","351","426","418","221","648","317","573","188","711","237","661","401","484","330","529","606","0","243","0","682","190","678","207"
"38","9136","19","11","11","2","1206","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","0","0","0","0","0","0","0","401","431","0","0","689","0","0","244","0","15","720","8","2","14","224","302","642","349","586","592","334","467","425","230","681","285","641","205","736","275","671","464","469","385","520","629","0","276","0","703","213","713","221"
"38","9137","19","11","11","2","1255","0","0","0","0","0","0","0","0","0","1044","0","0","0","0","0","0","0","0","0","0","0","0","388","437","0","0","712","0","0","249","0","16","768","17","6","10","203","306","651","372","593","583","367","476","432","249","681","315","633","209","758","251","716","467","474","367","561","673","0","257","0","719","222","736","226"
"38","9138","19","11","11","2","1088","0","0","0","0","0","0","0","0","0","881","0","0","0","0","0","0","0","0","0","0","0","0","343","374","0","0","617","0","0","191","0","12","693","11","1","7","144","210","609","236","572","469","347","427","347","172","619","306","506","127","692","188","639","337","469","272","520","618","0","181","0","659","155","662","157"
"38","9139","19","11","11","2","1189","0","0","0","0","0","0","0","0","0","1055","0","0","0","0","0","0","0","0","0","0","0","0","389","463","0","0","742","0","0","219","0","18","801","16","2","7","179","252","626","297","593","547","330","480","357","232","618","320","562","145","739","216","672","390","482","336","522","688","0","233","0","751","194","763","189"
"38","9141","19","11","11","2","1139","0","0","0","0","0","0","0","0","0","970","0","0","0","0","0","0","0","0","0","0","0","0","319","483","0","0","736","0","0","151","0","8","801","7","5","9","123","220","698","294","619","547","358","480","392","226","667","346","569","138","788","174","750","363","538","297","595","685","0","171","0","759","117","762","122"
"38","9142","19","11","11","2","1125","0","0","0","0","0","0","0","0","0","957","0","0","0","0","0","0","0","0","0","0","0","0","290","517","0","0","731","0","0","144","0","9","802","21","3","7","95","218","676","247","637","546","340","470","369","225","638","332","551","106","793","158","732","339","545","281","582","707","0","151","0","752","119","758","123"
"38","9143","19","11","11","2","1242","0","0","0","0","0","0","0","0","0","1051","0","0","0","0","0","0","0","0","0","0","0","0","370","488","0","0","792","0","0","159","0","9","836","22","2","10","144","202","780","274","707","552","418","543","402","171","770","407","559","118","873","170","814","360","611","280","690","741","0","192","0","813","142","832","142"
"38","9144","19","11","11","2","1153","0","0","0","0","0","0","0","0","0","990","0","0","0","0","0","0","0","0","0","0","0","0","313","498","0","0","770","0","0","140","0","8","840","11","2","15","88","163","762","218","709","478","430","527","340","173","709","391","511","72","857","109","814","261","648","239","664","765","0","128","0","793","105","808","104"
"38","9145","19","11","11","2","1139","0","0","0","0","0","0","0","0","0","995","0","0","0","0","0","0","0","0","0","0","0","0","315","517","0","0","766","0","0","160","0","8","832","19","9","8","97","231","704","277","651","575","338","519","365","204","693","373","544","122","815","187","753","349","564","292","630","723","0","175","0","794","133","803","134"
"38","9146","19","11","11","2","1156","0","0","0","0","0","0","0","0","0","1155","0","0","0","0","0","0","0","0","0","0","0","0","306","618","0","0","867","0","0","176","0","10","957","24","5","5","129","213","826","270","767","529","490","506","478","181","826","466","543","114","941","153","884","311","712","269","745","843","0","183","0","889","153","902","154"
"38","9147","19","11","11","2","165","0","0","0","0","0","0","0","0","0","146","0","0","0","0","0","0","0","0","0","0","0","0","47","85","0","0","124","0","0","12","0","0","129","1","0","2","9","17","121","17","122","68","65","91","43","26","107","65","71","7","134","12","124","38","99","23","113","118","0","16","0","122","9","123","11"
"38","9201","19","11","11","2","1137","0","0","0","0","0","0","0","0","0","955","0","0","0","0","0","0","0","0","0","0","0","0","252","550","0","0","777","0","0","116","0","10","826","22","7","7","61","156","742","201","698","414","465","507","335","180","682","416","455","57","849","108","792","217","664","209","680","753","0","125","0","775","107","792","102"
"38","9202","19","11","11","2","1023","0","0","0","0","0","0","0","0","0","847","0","0","0","0","0","0","0","0","0","0","0","0","183","518","0","0","652","0","0","134","0","14","704","14","5","3","94","145","631","217","555","449","308","388","347","194","546","272","479","57","734","109","678","272","488","237","528","644","0","133","0","658","130","663","128"
"38","9203","19","11","11","2","1313","0","0","0","0","0","0","0","0","0","1132","0","0","0","0","0","0","0","0","0","0","0","0","227","719","0","0","768","0","0","289","0","11","851","8","7","3","205","332","710","473","581","739","297","396","582","320","685","217","829","139","929","263","791","530","512","413","606","715","0","314","0","766","286","770","287"
"38","9204","19","11","11","2","1189","0","0","0","0","0","0","0","0","0","1043","0","0","0","0","0","0","0","0","0","0","0","0","199","673","0","0","676","0","0","307","0","12","783","3","2","1","221","303","649","420","533","686","245","395","486","286","611","183","747","128","834","246","715","483","433","386","531","645","0","307","0","696","269","697","274"
"38","9205","19","11","11","2","1032","0","0","0","0","0","0","0","0","0","902","0","0","0","0","0","0","0","0","0","0","0","0","201","531","0","0","603","0","0","236","0","16","680","6","13","2","164","267","553","349","466","563","253","333","441","228","542","182","631","110","733","216","608","404","398","335","460","570","0","241","0","631","213","636","212"
"38","9206","19","11","11","2","995","0","0","0","0","0","0","0","0","0","843","0","0","0","0","0","0","0","0","0","0","0","0","218","493","0","0","611","0","0","190","0","12","678","12","3","4","108","200","576","277","503","463","308","336","407","173","582","209","565","75","720","159","628","304","454","266","492","592","0","185","0","628","166","641","159"
"38","9207","19","11","11","2","1081","0","0","0","0","0","0","0","0","0","909","0","0","0","0","0","0","0","0","0","0","0","0","214","536","0","0","645","0","0","209","0","10","699","10","7","4","153","236","609","337","518","570","261","386","420","247","578","221","610","109","751","206","654","386","455","351","485","620","0","224","0","666","196","678","190"
"38","9208","19","11","11","2","1085","0","0","0","0","0","0","0","0","0","945","0","0","0","0","0","0","0","0","0","0","0","0","188","608","0","0","623","0","0","258","0","12","702","4","9","3","184","284","574","385","472","618","248","322","488","264","555","177","673","84","795","233","637","470","384","357","476","608","0","252","0","644","232","657","234"
"38","9209","19","11","11","2","1142","0","0","0","0","0","0","0","0","0","999","0","0","0","0","0","0","0","0","0","0","0","0","203","642","0","0","653","0","0","274","0","16","745","13","7","4","184","308","609","425","494","676","231","336","525","257","620","180","730","95","843","277","645","484","409","386","505","619","0","282","0","679","250","690","252"
"38","9211","19","11","11","2","1082","0","0","0","0","0","0","0","0","0","912","0","0","0","0","0","0","0","0","0","0","0","0","177","581","0","0","645","0","0","203","0","13","716","8","4","8","140","215","622","299","540","550","278","311","478","214","604","211","631","71","783","167","678","358","474","303","521","626","0","198","0","673","174","672","174"
"38","9212","19","11","11","2","1011","0","0","0","0","0","0","0","0","0","886","0","0","0","0","0","0","0","0","0","0","0","0","176","556","0","0","625","0","0","206","0","11","708","5","7","1","131","221","575","331","463","520","260","297","446","207","556","206","586","85","731","196","607","351","433","286","488","598","0","207","0","637","184","642","179"
"38","9213","19","11","11","2","1225","0","0","0","0","0","0","0","0","0","1070","0","0","0","0","0","0","0","0","0","0","0","0","207","694","0","0","720","0","0","268","0","14","808","6","12","1","192","286","681","420","553","692","276","410","523","295","644","209","765","102","892","254","739","517","448","401","551","630","0","321","0","732","253","728","262"
"38","9214","19","11","11","2","1220","0","0","0","0","0","0","0","0","0","1066","0","0","0","0","0","0","0","0","0","0","0","0","216","672","0","0","713","0","0","286","0","16","799","17","12","2","199","310","671","438","535","696","280","356","590","248","705","213","763","123","873","242","748","489","477","403","554","655","0","324","0","729","258","734","258"
"38","9215","19","11","11","2","1213","0","0","0","0","0","0","0","0","0","1066","0","0","0","0","0","0","0","0","0","0","0","0","221","677","0","0","761","0","0","237","0","10","866","9","6","6","148","241","750","370","618","647","345","393","546","229","721","248","732","78","930","191","808","414","560","334","636","759","0","234","0","792","202","805","199"
"38","9216","19","11","11","2","1146","0","0","0","0","0","0","0","0","0","989","0","0","0","0","0","0","0","0","0","0","0","0","136","697","0","0","709","0","0","207","0","11","761","3","13","0","166","302","617","418","492","777","129","429","437","353","526","180","724","100","815","274","639","534","373","396","494","597","0","271","0","677","240","686","242"
"38","9217","19","11","11","2","1225","0","0","0","0","0","0","0","0","0","1041","0","0","0","0","0","0","0","0","0","0","0","0","187","688","0","0","762","0","0","224","0","10","829","7","4","1","165","301","655","410","553","716","234","405","496","284","642","216","750","95","885","241","742","460","487","372","563","671","0","271","0","762","212","770","217"
